"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2"
2219,11,"ARG","Argentina",1,"Buenos Aires",1,"Adolfo Alsina","","Carhue","Partido","Part"
2220,11,"ARG","Argentina",1,"Buenos Aires",2,"Adolfo Gonzales Chaves","","Adolfo Gonzal","Partido","Part"
2221,11,"ARG","Argentina",1,"Buenos Aires",3,"Alberti","","","Partido","Part"
2222,11,"ARG","Argentina",1,"Buenos Aires",4,"Almirante Brown","","","Partido","Part"
2223,11,"ARG","Argentina",1,"Buenos Aires",5,"Ameghino","","","Partido","Part"
2224,11,"ARG","Argentina",1,"Buenos Aires",6,"Arrecifes","","Bartolome Mitre","Partido","Part"
2225,11,"ARG","Argentina",1,"Buenos Aires",7,"Avellaneda","","","Partido","Part"
2226,11,"ARG","Argentina",1,"Buenos Aires",8,"Ayacucho","","","Partido","Part"
2227,11,"ARG","Argentina",1,"Buenos Aires",9,"Azul","","","Partido","Part"
2228,11,"ARG","Argentina",1,"Buenos Aires",10,"Bahía Blanca","","","Partido","Part"
2229,11,"ARG","Argentina",1,"Buenos Aires",11,"Balcarce","","","Partido","Part"
2230,11,"ARG","Argentina",1,"Buenos Aires",12,"Baradero","","","Partido","Part"
2231,11,"ARG","Argentina",1,"Buenos Aires",13,"Benito Juárez","","","Partido","Part"
2232,11,"ARG","Argentina",1,"Buenos Aires",14,"Berazategui","","","Partido","Part"
2233,11,"ARG","Argentina",1,"Buenos Aires",15,"Berisso","","","Partido","Part"
2234,11,"ARG","Argentina",1,"Buenos Aires",16,"Bolívar","","","Partido","Part"
2235,11,"ARG","Argentina",1,"Buenos Aires",17,"Bragado","","","Partido","Part"
2236,11,"ARG","Argentina",1,"Buenos Aires",18,"Brandsen","","","Partido","Part"
2237,11,"ARG","Argentina",1,"Buenos Aires",19,"Campana","","","Partido","Part"
2238,11,"ARG","Argentina",1,"Buenos Aires",20,"Cañuelas","","","Partido","Part"
2239,11,"ARG","Argentina",1,"Buenos Aires",21,"Capitán Sarmiento","","","Partido","Part"
2240,11,"ARG","Argentina",1,"Buenos Aires",22,"Carlos Casares","","","Partido","Part"
2241,11,"ARG","Argentina",1,"Buenos Aires",23,"Carlos Tejedor","","","Partido","Part"
2242,11,"ARG","Argentina",1,"Buenos Aires",24,"Carmen de Areco","","","Partido","Part"
2243,11,"ARG","Argentina",1,"Buenos Aires",25,"Castelli","","","Partido","Part"
2244,11,"ARG","Argentina",1,"Buenos Aires",26,"Chacabuco","","","Partido","Part"
2245,11,"ARG","Argentina",1,"Buenos Aires",27,"Chascomús","","","Partido","Part"
2246,11,"ARG","Argentina",1,"Buenos Aires",28,"Chivilcoy","","","Partido","Part"
2247,11,"ARG","Argentina",1,"Buenos Aires",29,"Colón","","","Partido","Part"
2248,11,"ARG","Argentina",1,"Buenos Aires",30,"Coronel de Marina Leonardo Rosales","","Punta Alta|Coronel de Mariana Leonar","Partido","Part"
2249,11,"ARG","Argentina",1,"Buenos Aires",31,"Coronel Dorrego","","","Partido","Part"
2250,11,"ARG","Argentina",1,"Buenos Aires",32,"Coronel Pringles","","","Partido","Part"
2251,11,"ARG","Argentina",1,"Buenos Aires",33,"Coronel Suárez","","","Partido","Part"
2252,11,"ARG","Argentina",1,"Buenos Aires",34,"Daireaux","","","Partido","Part"
2253,11,"ARG","Argentina",1,"Buenos Aires",35,"Dolores","","","Partido","Part"
2254,11,"ARG","Argentina",1,"Buenos Aires",36,"Ensenada","","","Partido","Part"
2255,11,"ARG","Argentina",1,"Buenos Aires",37,"Escobar","","Belen de Escobar","Partido","Part"
2256,11,"ARG","Argentina",1,"Buenos Aires",38,"Esteban Echeverría","","Esteban Echeverri","Partido","Part"
2257,11,"ARG","Argentina",1,"Buenos Aires",39,"Exaltación de la Cruz","","Capilla del Señor","Partido","Part"
2258,11,"ARG","Argentina",1,"Buenos Aires",40,"Florencio Varela","","","Partido","Part"
2259,11,"ARG","Argentina",1,"Buenos Aires",41,"General Alvarado","","Miramar","Partido","Part"
2260,11,"ARG","Argentina",1,"Buenos Aires",42,"General Alvear","","","Partido","Part"
2261,11,"ARG","Argentina",1,"Buenos Aires",43,"General Arenales","","","Partido","Part"
2262,11,"ARG","Argentina",1,"Buenos Aires",44,"General Belgrano","","","Partido","Part"
2263,11,"ARG","Argentina",1,"Buenos Aires",45,"General Guido","","","Partido","Part"
2264,11,"ARG","Argentina",1,"Buenos Aires",46,"General Juan Madariaga","","General Juan","Partido","Part"
2265,11,"ARG","Argentina",1,"Buenos Aires",47,"General La Madrid","","","Partido","Part"
2266,11,"ARG","Argentina",1,"Buenos Aires",48,"General Las Heras","","","Partido","Part"
2267,11,"ARG","Argentina",1,"Buenos Aires",49,"General Lavalle","","","Partido","Part"
2268,11,"ARG","Argentina",1,"Buenos Aires",50,"General Paz","","","Partido","Part"
2269,11,"ARG","Argentina",1,"Buenos Aires",51,"General Pinto","","","Partido","Part"
2270,11,"ARG","Argentina",1,"Buenos Aires",52,"General Pueyrredón","","Mar del Plata","Partido","Part"
2271,11,"ARG","Argentina",1,"Buenos Aires",53,"General Rodríguez","","","Partido","Part"
2272,11,"ARG","Argentina",1,"Buenos Aires",54,"General San Martín","","General San Martín","Partido","Part"
2273,11,"ARG","Argentina",1,"Buenos Aires",55,"General Sarmiento","","","Partido","Part"
2274,11,"ARG","Argentina",1,"Buenos Aires",56,"General Viamonte","","","Partido","Part"
2275,11,"ARG","Argentina",1,"Buenos Aires",57,"General Villegas","","","Partido","Part"
2276,11,"ARG","Argentina",1,"Buenos Aires",58,"Guaminí","","Guamin|Guamin","Partido","Part"
2277,11,"ARG","Argentina",1,"Buenos Aires",59,"Hipólito Yrigoyen","","Henderson","Partido","Part"
2278,11,"ARG","Argentina",1,"Buenos Aires",60,"Junín","","","Partido","Part"
2279,11,"ARG","Argentina",1,"Buenos Aires",61,"La Costa","","NN","Partido","Part"
2280,11,"ARG","Argentina",1,"Buenos Aires",62,"La Matanza","","","Partido","Part"
2281,11,"ARG","Argentina",1,"Buenos Aires",63,"La Plata","","","Partido","Part"
2282,11,"ARG","Argentina",1,"Buenos Aires",64,"Lanús","","","Partido","Part"
2283,11,"ARG","Argentina",1,"Buenos Aires",65,"Laprida","","","Partido","Part"
2284,11,"ARG","Argentina",1,"Buenos Aires",66,"Las Flores","","","Partido","Part"
2285,11,"ARG","Argentina",1,"Buenos Aires",67,"Leandro N. Alem","","Vedia|Leonardo N. Alem","Partido","Part"
2286,11,"ARG","Argentina",1,"Buenos Aires",68,"Lincoln","","","Partido","Part"
2287,11,"ARG","Argentina",1,"Buenos Aires",69,"Lobería","","","Partido","Part"
2288,11,"ARG","Argentina",1,"Buenos Aires",70,"Lobos","","","Partido","Part"
2289,11,"ARG","Argentina",1,"Buenos Aires",71,"Lomas de Zamora","","","Partido","Part"
2290,11,"ARG","Argentina",1,"Buenos Aires",72,"Luján","","","Partido","Part"
2291,11,"ARG","Argentina",1,"Buenos Aires",73,"Magdalena","","","Partido","Part"
2292,11,"ARG","Argentina",1,"Buenos Aires",74,"Maipú","","","Partido","Part"
2293,11,"ARG","Argentina",1,"Buenos Aires",75,"Mar Chiquita","","Coronel Vidal","Partido","Part"
2294,11,"ARG","Argentina",1,"Buenos Aires",76,"Marcos Paz","","","Partido","Part"
2295,11,"ARG","Argentina",1,"Buenos Aires",77,"Mercedes","","","Partido","Part"
2296,11,"ARG","Argentina",1,"Buenos Aires",78,"Merlo","","","Partido","Part"
2297,11,"ARG","Argentina",1,"Buenos Aires",79,"Monte Hermoso","","NN","Partido","Part"
2298,11,"ARG","Argentina",1,"Buenos Aires",80,"Monte","","San Miguel del Monte","Partido","Part"
2299,11,"ARG","Argentina",1,"Buenos Aires",81,"Moreno","","Mariano Moreno","Partido","Part"
2300,11,"ARG","Argentina",1,"Buenos Aires",82,"Morón","","","Partido","Part"
2301,11,"ARG","Argentina",1,"Buenos Aires",83,"Navarro","","","Partido","Part"
2302,11,"ARG","Argentina",1,"Buenos Aires",84,"Necochea","","","Partido","Part"
2303,11,"ARG","Argentina",1,"Buenos Aires",85,"Nueve de Julio","","9 de Julio","Partido","Part"
2304,11,"ARG","Argentina",1,"Buenos Aires",86,"Olavarría","","","Partido","Part"
2305,11,"ARG","Argentina",1,"Buenos Aires",87,"Patagones","","Carmen de Patagones","Partido","Part"
2306,11,"ARG","Argentina",1,"Buenos Aires",88,"Pehuajó","","","Partido","Part"
2307,11,"ARG","Argentina",1,"Buenos Aires",89,"Pellegrini","","","Partido","Part"
2308,11,"ARG","Argentina",1,"Buenos Aires",90,"Pergamino","","","Partido","Part"
2309,11,"ARG","Argentina",1,"Buenos Aires",91,"Pila","","","Partido","Part"
2310,11,"ARG","Argentina",1,"Buenos Aires",92,"Pilar","","","Partido","Part"
2311,11,"ARG","Argentina",1,"Buenos Aires",93,"Pinamar","","NN","Partido","Part"
2312,11,"ARG","Argentina",1,"Buenos Aires",94,"Puán","","","Partido","Part"
2313,11,"ARG","Argentina",1,"Buenos Aires",95,"Quilmes","","","Partido","Part"
2314,11,"ARG","Argentina",1,"Buenos Aires",96,"Ramallo","","","Partido","Part"
2315,11,"ARG","Argentina",1,"Buenos Aires",97,"Rauch","","","Partido","Part"
2316,11,"ARG","Argentina",1,"Buenos Aires",98,"Rivadavia","","","Partido","Part"
2317,11,"ARG","Argentina",1,"Buenos Aires",99,"Rojas","","","Partido","Part"
2318,11,"ARG","Argentina",1,"Buenos Aires",100,"Roque Pérez","","","Partido","Part"
2319,11,"ARG","Argentina",1,"Buenos Aires",101,"Saavedra","","","Partido","Part"
2320,11,"ARG","Argentina",1,"Buenos Aires",102,"Saladillo","","","Partido","Part"
2321,11,"ARG","Argentina",1,"Buenos Aires",103,"Salliqueló","","Salliquello|Salliquello","Partido","Part"
2322,11,"ARG","Argentina",1,"Buenos Aires",104,"Salto","","","Partido","Part"
2323,11,"ARG","Argentina",1,"Buenos Aires",105,"San Andrés de Giles","","San Andres de Giles","Partido","Part"
2324,11,"ARG","Argentina",1,"Buenos Aires",106,"San Antonio de Areco","","San Antonio de","Partido","Part"
2325,11,"ARG","Argentina",1,"Buenos Aires",107,"San Cayetano","","","Partido","Part"
2326,11,"ARG","Argentina",1,"Buenos Aires",108,"San Fernando (1)","","","Partido","Part"
2327,11,"ARG","Argentina",1,"Buenos Aires",109,"San Fernando (2)","","","Partido","Part"
2328,11,"ARG","Argentina",1,"Buenos Aires",110,"San Isidro","","","Partido","Part"
2329,11,"ARG","Argentina",1,"Buenos Aires",111,"San Nicolás","","San Nicolás de los Arroyo","Partido","Part"
2330,11,"ARG","Argentina",1,"Buenos Aires",112,"San Pedro","","","Partido","Part"
2331,11,"ARG","Argentina",1,"Buenos Aires",113,"San Vicente","","","Partido","Part"
2332,11,"ARG","Argentina",1,"Buenos Aires",114,"Suipacha","","","Partido","Part"
2333,11,"ARG","Argentina",1,"Buenos Aires",115,"Tandil","","","Partido","Part"
2334,11,"ARG","Argentina",1,"Buenos Aires",116,"Tapalqué","","Taplquen|Taplquen","Partido","Part"
2335,11,"ARG","Argentina",1,"Buenos Aires",117,"Tigre","","","Partido","Part"
2336,11,"ARG","Argentina",1,"Buenos Aires",118,"Tordillo","","General Conesa","Partido","Part"
2337,11,"ARG","Argentina",1,"Buenos Aires",119,"Tornquist","","","Partido","Part"
2338,11,"ARG","Argentina",1,"Buenos Aires",120,"Trenque Lauquen","","","Partido","Part"
2339,11,"ARG","Argentina",1,"Buenos Aires",121,"Tres Arroyos","","","Partido","Part"
2340,11,"ARG","Argentina",1,"Buenos Aires",122,"Tres de Febrero","","Caseros","Partido","Part"
2341,11,"ARG","Argentina",1,"Buenos Aires",123,"Tres Lomas","","","Partido","Part"
2342,11,"ARG","Argentina",1,"Buenos Aires",124,"Veinticinco de Mayo","","25 de Mayo","Partido","Part"
2343,11,"ARG","Argentina",1,"Buenos Aires",125,"Vicente López","","Olivos","Partido","Part"
2344,11,"ARG","Argentina",1,"Buenos Aires",126,"Villa Gesell","","","Partido","Part"
2345,11,"ARG","Argentina",1,"Buenos Aires",127,"Villarino","","Medanos","Partido","Part"
2346,11,"ARG","Argentina",1,"Buenos Aires",128,"Zárate","","","Partido","Part"
2347,11,"ARG","Argentina",2,"Catamarca",129,"Ambato","","La Puerta","Departamento","Department"
2348,11,"ARG","Argentina",2,"Catamarca",130,"Ancasti","","","Departamento","Department"
2349,11,"ARG","Argentina",2,"Catamarca",131,"Andalgalá","","","Departamento","Department"
2350,11,"ARG","Argentina",2,"Catamarca",132,"Antofagasta de la Sierra","","Antofagasta","Departamento","Department"
2351,11,"ARG","Argentina",2,"Catamarca",133,"Belén","","","Departamento","Department"
2352,11,"ARG","Argentina",2,"Catamarca",134,"Capayán","","Huillapima","Departamento","Department"
2353,11,"ARG","Argentina",2,"Catamarca",135,"Capital","","Capital (Catamarca)|Catamarca","Departamento","Department"
2354,11,"ARG","Argentina",2,"Catamarca",136,"El Alto","","Villa El Alto","Departamento","Department"
2355,11,"ARG","Argentina",2,"Catamarca",137,"Fray Mamerto Esquiú","","San Jose","Departamento","Department"
2356,11,"ARG","Argentina",2,"Catamarca",138,"La Paz","","San Antonio","Departamento","Department"
2357,11,"ARG","Argentina",2,"Catamarca",139,"Paclín","","La Merced","Departamento","Department"
2358,11,"ARG","Argentina",2,"Catamarca",140,"Pomán","","Saujil","Departamento","Department"
2359,11,"ARG","Argentina",2,"Catamarca",141,"Santa María","","","Departamento","Department"
2360,11,"ARG","Argentina",2,"Catamarca",142,"Santa Rosa","","Banado de Ovanta","Departamento","Department"
2361,11,"ARG","Argentina",2,"Catamarca",143,"Tinogasta","","","Departamento","Department"
2362,11,"ARG","Argentina",2,"Catamarca",144,"Valle Viejo","","San Isidro","Departamento","Department"
2363,11,"ARG","Argentina",3,"Chaco",145,"Almirante Brown","","Pampa del Infierno","Departamento","Department"
2364,11,"ARG","Argentina",3,"Chaco",146,"Bermejo","","La Leonesa","Departamento","Department"
2365,11,"ARG","Argentina",3,"Chaco",147,"Chacabuco","","Charta","Departamento","Department"
2366,11,"ARG","Argentina",3,"Chaco",148,"Comandante Fernández","","Pcia. Roque Saenz Pena|Comandante Fe","Departamento","Department"
2367,11,"ARG","Argentina",3,"Chaco",149,"Doce de Octubre","","Gral. Pinedo|12 de Octubre","Departamento","Department"
2368,11,"ARG","Argentina",3,"Chaco",150,"Fray Justo Santa María de Oro","","Santa Silvina|Fray Justo Santa Maria","Departamento","Department"
2369,11,"ARG","Argentina",3,"Chaco",151,"General Belgrano","","Corzuela","Departamento","Department"
2370,11,"ARG","Argentina",3,"Chaco",152,"General Donovan","","Makalle","Departamento","Department"
2371,11,"ARG","Argentina",3,"Chaco",153,"General Güemes","","J.J. Castelli","Departamento","Department"
2372,11,"ARG","Argentina",3,"Chaco",154,"Independencia","","Campo Largo","Departamento","Department"
2373,11,"ARG","Argentina",3,"Chaco",155,"Libertad","","Tirol","Departamento","Department"
2374,11,"ARG","Argentina",3,"Chaco",156,"Libertador General San Martín","","Gral. Jose de San Martin|Libertador","Departamento","Department"
2375,11,"ARG","Argentina",3,"Chaco",157,"Maipú","","Tres Isletas","Departamento","Department"
2376,11,"ARG","Argentina",3,"Chaco",158,"Mayor Luis J. Fontana","","Villa Angela|Mayor Luis J. Fonta","Departamento","Department"
2377,11,"ARG","Argentina",3,"Chaco",159,"Nueve de Julio","","Las Brenas|9 de Julio","Departamento","Department"
2378,11,"ARG","Argentina",3,"Chaco",160,"O'Higgins","","San Bernardo|O. Higgins","Departamento","Department"
2379,11,"ARG","Argentina",3,"Chaco",161,"Presidencia de la Plaza","","Presidente d","Departamento","Department"
2380,11,"ARG","Argentina",3,"Chaco",162,"Primero de Mayo","","Margarita Belen|1ro. de Mayo","Departamento","Department"
2381,11,"ARG","Argentina",3,"Chaco",163,"Quitilipi","","","Departamento","Department"
2382,11,"ARG","Argentina",3,"Chaco",164,"San Fernando","","Resistencia","Departamento","Department"
2383,11,"ARG","Argentina",3,"Chaco",165,"San Lorenzo","","Villa Berthet","Departamento","Department"
2384,11,"ARG","Argentina",3,"Chaco",166,"Sargento Cabral","","Colonia Elisa","Departamento","Department"
2385,11,"ARG","Argentina",3,"Chaco",167,"Tapenagá","","Charadai|Tapenag","Departamento","Department"
2386,11,"ARG","Argentina",3,"Chaco",168,"Veinticinco de Mayo","","Machagai|25 de Mayo","Departamento","Department"
2387,11,"ARG","Argentina",4,"Chubut",169,"Biedma","","Puerto Madryn","Departamento","Department"
2388,11,"ARG","Argentina",4,"Chubut",170,"Cushamen","","Leleque","Departamento","Department"
2389,11,"ARG","Argentina",4,"Chubut",171,"Escalante","","Comodoro Rivadavia","Departamento","Department"
2390,11,"ARG","Argentina",4,"Chubut",172,"Florentino Ameghino","","Camarones","Departamento","Department"
2391,11,"ARG","Argentina",4,"Chubut",173,"Futaleufú","","Esquel","Departamento","Department"
2392,11,"ARG","Argentina",4,"Chubut",174,"Gaiman","","","Departamento","Department"
2393,11,"ARG","Argentina",4,"Chubut",175,"Gastre","","","Departamento","Department"
2394,11,"ARG","Argentina",4,"Chubut",176,"Languiñeo","","Tecka","Departamento","Department"
2395,11,"ARG","Argentina",4,"Chubut",177,"Mártires","","Las Plumas|Martines","Departamento","Department"
2396,11,"ARG","Argentina",4,"Chubut",178,"Paso de Indios","","","Departamento","Department"
2397,11,"ARG","Argentina",4,"Chubut",179,"Rawson","","","Departamento","Department"
2398,11,"ARG","Argentina",4,"Chubut",180,"Rió Senguer","","Rio Senguerr|Rio Senguerr","Departamento","Department"
2399,11,"ARG","Argentina",4,"Chubut",181,"Sarmiento","","","Departamento","Department"
2400,11,"ARG","Argentina",4,"Chubut",182,"Tehuelches","","Jose de San Martin","Departamento","Department"
2401,11,"ARG","Argentina",4,"Chubut",183,"Telsen","","","Departamento","Department"
2402,11,"ARG","Argentina",5,"Ciudad de Buenos Aires",184,"Distrito Federal","","Distrito Escolar X|Capital Federal","Distrito Federal","Federal District"
2403,11,"ARG","Argentina",6,"Córdoba",185,"Calamuchita","","San Agustin","Departamento","Department"
2404,11,"ARG","Argentina",6,"Córdoba",186,"Capital","","Cordoba|Capital (Córdoba)","Departamento","Department"
2405,11,"ARG","Argentina",6,"Córdoba",187,"Colón","","Jesus Maria","Departamento","Department"
2406,11,"ARG","Argentina",6,"Córdoba",188,"Cruz del Eje","","","Departamento","Department"
2407,11,"ARG","Argentina",6,"Córdoba",189,"General Roca","","Villa Huidobro","Departamento","Department"
2408,11,"ARG","Argentina",6,"Córdoba",190,"General San Martín","","General San Martín","Departamento","Department"
2409,11,"ARG","Argentina",6,"Córdoba",191,"Ischilín","","Dean Funes","Departamento","Department"
2410,11,"ARG","Argentina",6,"Córdoba",192,"Juárez Celman","","La Carlota","Departamento","Department"
2411,11,"ARG","Argentina",6,"Córdoba",193,"Marcos Juárez","","","Departamento","Department"
2412,11,"ARG","Argentina",6,"Córdoba",194,"Minas","","San Carlos","Departamento","Department"
2413,11,"ARG","Argentina",6,"Córdoba",195,"Pocho","","Salsacate","Departamento","Department"
2414,11,"ARG","Argentina",6,"Córdoba",196,"Presidente Roque Sáenz Peña","","Laboulaye|Presidente Roque S enz Pe","Departamento","Department"
2415,11,"ARG","Argentina",6,"Córdoba",197,"Punilla","","Cosquin","Departamento","Department"
2416,11,"ARG","Argentina",6,"Córdoba",198,"Rió Cuarto","","","Departamento","Department"
2417,11,"ARG","Argentina",6,"Córdoba",199,"Rió Primero","","Santa Rosa del Rio Primer|Rio Primer","Departamento","Department"
2418,11,"ARG","Argentina",6,"Córdoba",200,"Rió Seco","","Villa de Maria","Departamento","Department"
2419,11,"ARG","Argentina",6,"Córdoba",201,"Rió Segundo","","Villa del Rosario","Departamento","Department"
2420,11,"ARG","Argentina",6,"Córdoba",202,"San Alberto","","Villa Cura Brochero","Departamento","Department"
2421,11,"ARG","Argentina",6,"Córdoba",203,"San Javier","","Villa Dolores","Departamento","Department"
2422,11,"ARG","Argentina",6,"Córdoba",204,"San Justo","","San Francisco","Departamento","Department"
2423,11,"ARG","Argentina",6,"Córdoba",205,"Santa María","","Alta Gracia","Departamento","Department"
2424,11,"ARG","Argentina",6,"Córdoba",206,"Sobremonte","","San Francisco del Canar","Departamento","Department"
2425,11,"ARG","Argentina",6,"Córdoba",207,"Tercero Arriba","","Oliva","Departamento","Department"
2426,11,"ARG","Argentina",6,"Córdoba",208,"Totoral","","Villa General Mitre","Departamento","Department"
2427,11,"ARG","Argentina",6,"Córdoba",209,"Tulumba","","Villa Tulumba","Departamento","Department"
2428,11,"ARG","Argentina",6,"Córdoba",210,"Unión","","Bell Ville","Departamento","Department"
2429,11,"ARG","Argentina",7,"Corrientes",211,"Bella Vista","","","Departamento","Department"
2430,11,"ARG","Argentina",7,"Corrientes",212,"Berón de Astrada","","","Departamento","Department"
2431,11,"ARG","Argentina",7,"Corrientes",213,"Capital","","Corrientes|Capital (Corrientes)","Departamento","Department"
2432,11,"ARG","Argentina",7,"Corrientes",214,"Concepción","","","Departamento","Department"
2433,11,"ARG","Argentina",7,"Corrientes",215,"Curuzú Cuatiá","","","Departamento","Department"
2434,11,"ARG","Argentina",7,"Corrientes",216,"Empedrado","","","Departamento","Department"
2435,11,"ARG","Argentina",7,"Corrientes",217,"Esquina","","","Departamento","Department"
2436,11,"ARG","Argentina",7,"Corrientes",218,"General Alvear","","Alvear","Departamento","Department"
2437,11,"ARG","Argentina",7,"Corrientes",219,"General Paz","","Ganeral Paz","Departamento","Department"
2438,11,"ARG","Argentina",7,"Corrientes",220,"Goya","","","Departamento","Department"
2439,11,"ARG","Argentina",7,"Corrientes",221,"Itatí","","","Departamento","Department"
